,0,1,2,3,4
0,Cultivar Name,Species,Ploidy,Country/Island Group,Island
1,Ulu fiti,A.altilis,Diploid,Samoa,Upolu
2,Roihaa,A.altilis,Triploid,Society Islands,Huahine
3,Lipet,Hybrid,Triploid,Federated States of,Pohnpei
4,,,,Micronesia,
5,Lemae,Hybrid,Triploid,Mariana Islands,Rota
6,Otea,A.altilis,Triploid,Society Islands,Moorea
7,White,A.altilis,Triploid,Seychelles,Mahe
8,Yap,Hybrid,Triploid,Palau,Koror
9,Puaa,A.altilis,Triploid,Society Islands,Moorea
10,Ma'afala,A.altilis,Diploid,Samoa,Upolu
11,Apu,A.altilis,Triploid,Society Islands,Raiatea
12,Sewan,Hybrid,Triploid,Federated States of,Chuuk
13,,,,Micronesia,
14,Ulu elise,Hybrid,Diploid,Tokelau,Fakaofo
15,Meinpadahk,Hybrid,Triploid,Federated States of,Pohnpei
16,,,,Micronesia,
17,Midolab,Hybrid,Triploid,Palau,Babeldaob
18,Yuley,Hybrid,Triploid,Federated States of,Yap
19,,,,Micronesia,
20,Meinpohnsakar,Hybrid,Triploid,Federated States of,Pohnpei
21,,,,Micronesia,
