,0,1,2
0,,,"G., 2014. Carotenoid composition of three bloom-forming algae species. Fe"
1,"ir, N., Penicaud, C., Bechoff, A., Boulanger, R., Dornier, M., DhuiqueMayer, C.",,"Res.Int.65,215-223."
2,2014.Use of multi-response modelling to investigate mechanisms of beta-,,"Epler,K.S.,Sander,L.C.,Ziegler,R.G.,Wise,S.A.,Craft,N.E.,1992.Evaluation of"
3,carotene degradation in dried orange-fleshed sweet potato during storage:from,,reversed-phase liquid-chromatographic columns for recovery and selectivit
4,"arotenoids to aroma compounds.Food Bioprocess Technol.7(6,1656-1669",,"selected carotenoids. J. Chromatogr. 595 (1-2), 89-101."
5,"n, R., Biehl,J., Carle, R., Conrad, J., Beifuss, U., Schieber, A., 2005a. Application of",,"Eugster, C.H., 1995. Chemical derivatization: Microscale tests for the presence"
6,"HPLC coupled with DAD,APcI-MS and NMR to the analysis of lutein and",,"Carotenoids-Isolation and Analysis. Birkhauser Verlag, Basel."
7,zeaxanthin stereoisomers in thermally processed vegetables. Food Chem. 92,,"Felti,L.Pacakova,V.Stulik,K.,Volka,K.2005.Reliability of carotenoid analyse"
8,"4,753-763.","4,753-763.","Felti,L.Pacakova,V.Stulik,K.,Volka,K.2005.Reliability of carotenoid analyse"
9,"nR., SchiberA., CarleR., 2005b.Effects of heating and illumination on trans",,"review.Curr.Anal.Chem.11,93-102."
10,"spinach chloroplasts. J. Agric. Food Chem. 53 (24), 9512-9518.",,"A., Turcsi, E., Deli, J., 2013. Cryptocapsinepoxide-type carotenoids from rec"
11,"E., Deli, J., Toth,G.,2002. HPLC study on the carotenoid composition of",,"mamey, Pouteria sapota. J. Nat. Prod. 76 (4), 607-614"
12,"Calendula products. J. Biochem. Biophys. Methods 53 (1-3, 241-250.",,"W.K., Jeon,Y.j., 2010. Evaluation of anti-inflammatory effect of fucoxanthii"
13,"osa,J.M.Alencar,A.A.,Nunes,X.P.,TomazA.C.D.Sena,J.G.Athayde,P.F.Silva",,"W.K., Jeon,Y.j., 2010. Evaluation of anti-inflammatory effect of fucoxanthii"
14,"M.S., de Souza, M.F.V., da-Cunha, E.V.L., 2008. Sources of alpha-, beta-, gamma-",,isolated from brown algae in lipopolysaccharide-stimulated RAW
15,delta-and epsilon-carotenes:a t,delta-and epsilon-carotenes:a t,"264.7 macrophages.Food Chem.Toxicol.48(8-9,2045-2051."
16,,,"Horvath,G.,Turcsi,E.,Molnar,P., Szabo,L.G.,Deli,J.,2007a.Carotenoid conten"
17,"C.M., Sander, L.C., Wise, S.A., 1997.Temperature dependence of carotenoids on",,"the flower of tansy (Tanacetum vulgare L.). Planta Med. 73 (9), 911."
18,"c-18, C-30 and C-34 bonded stationary phases. J. Chromatogr. A 757 (1-2),",,identification of carotenoids in the fruit of cornelian cherry (Cornus mas L
19,,29-39.,identification of carotenoids in the fruit of cornelian cherry (Cornus mas L
20,"ton, G., 1995a. Structure and nomenclature. In: Weedon, B.C.L., Moss, G.P. (Eds.)",,"Planta Med.739,912."
21,"1995b. UV/visible sepctroscopy. In BrittonG., LiaaenJensen, S., Pfander",,identification of carotenoids in flowers of Chelidonium majus L.and
22,"Carotenoids-Spectroscopy. Birkhauser Verlag, Basel, pp. 1362.",,"inflorescences of Solidago canadensis L.Chromatographia 71,S103-S108"
23,"iung,N.Tantikitti,C., MilleyJ.E.,Verlhac-Trichet,V.,Lall, S.P.,2014.Effects of",,"Jeong. J.S., Kim, I.H., 2014. Effect of astaxanthin produced by Phaffia rhodozym"
24,arious dietary factors on astaxanthin absorption in Atlantic salmon (Salmo,,"growth performance,meat quality,and fecal noxious gas emission in broil"
25,"alar).Aquaculture Res.4510,1611-1620.","alar).Aquaculture Res.4510,1611-1620.","Kalala,M.,Cowan,A.K.,Molnar,P.,Toth,G.2001.9Z-Epoxy-carotenoid cleav"
26,"noky,L.,Szabolcs,J.,Waight,E.S.,1968.The structure of lycoxanthin and",,"Kalala,M.,Cowan,A.K.,Molnar,P.,Toth,G.2001.9Z-Epoxy-carotenoid cleav"
27,"ycophyll.Tetrahedron Lett.16,1931-1933","ycophyll.Tetrahedron Lett.16,1931-1933",enzyme activity from the citrus cell-free system for ABA biosynthesis.South
28,NMR on-line coupling for the separation and determination of lutein and,,"Khachik, F., Beecher, G.R., 1987. Application of a C-45-beta-carotene as an inter"
29,"eaxanthin stereoisomers in spinach and in retina. Anal. Chem. 73 (3), 667-674",,standard for the quantification of carotenoids in yellow-orange vegetables
30,"i, P., Weber, R.W.S., 2002. Carotenoid pigments from the red mirror yeast,",,"liquid chromatography. J. Agric. Food Chem. 35 (5), 732738."
31,"Sporobolomyces roseus.Mycologist 163,102-108.",,"Khachik,F.,Beecher,G.R.,1988.Separation and identification of carotenoids a"
32,"Osz,E.,2004.Carotenoid 5,6-,5,8-and 3,6-epoxides.Arkivoc 150-168",,carotenol fatty-acid esters in some squash products by liquid chromatograp
33,".Molnar, P., 2002. Paprika carotenoids: analysis, isolation, structure",,1.Quantification of carotenoids and related esters by Hplc.J.Agric.Food Ch
34,"lucidation.Curr.Org.Chem.613,1197-1219","lucidation.Curr.Org.Chem.613,1197-1219","Khachik, F., Beecher, G.R., Whittaker, N.F., 1986. Separation, identification, and"
35,eometrical configuration of naturally-occurring mono-cis-lutein epoxides.,,quantification of the major carotenoid and chlorophyll constituents in extre
36,"hytochemistry 272,547-549.","hytochemistry 272,547-549.",of several green vegetables by liquid chromatography. J. Agric. Food Chem.
37,"J.,Molnar,P.,Toth,G.Baumeler,A.,Eugster,C.H.1991.Cycloviolaxanthin =",,"4,603-616."
38,"3S,5R,6R,3'S,5R,6R)-3,6,3,6-diepoxy-5,6,5,6-tetrahydro-B,B-carotene-5,5",,"Khachik,F.,Beecher,G.R.,LusbyW.R.,1989.Separation,identification,and"
39,"diol), a novel carotenoid from red paprika (Capsicum annuum). Helv. Chim. Acta",,"quantification of the major carotenoids in extracts of apricots, peaches"
40,44.819-824,44.819-824,"cantaloupe, and pink grapefruit by liquid chromatography. J. Agric. Food Ch"
41,"J., Matus, Z., Szabolcs, J., 1992. Carotenoid composition in the fruits of black",,"37 (6,1465-1473"
42,paprika (Capsicum annuum Variety longum nigrum) during ripening. J. Agric.,,"Khachik, F., Beecher, G.R., Goli, M.B., Lusby, W.R., 1991. Separation, identificati"
43,"Food Chem.40(11,2072-2076.","Food Chem.40(11,2072-2076.","and quantification of carotenoids in fruits, vegetables and human plasma"
44,"J.,Matus,Z.,Molnar,P.,Toth,G.,Szalontai,G.,Steck,A.,Pfander,H.1994",,"high performance liquid chromatography.Pure Appl.Chem.63(1,71-80"
45,"Nigroxanthin (3,4-didehydro-a,o-carotene-3,6-diol),a new carotenoid isolated",,"Khoo, H.E., Prasad, K.N., Kong, K.W., Jiang, Y.M., Ismail, A., 2011. Carotenoids a"
46,"rom paprika(Capsicum annuum var.longum nigrum.Chimia 48(4,102-104",,"their isomers: color pigments in fruits and vegetables.Molecules 16(2,"
47,"rom paprika(Capsicum annuum var.longum nigrum.Chimia 48(4,102-104",Matus.,1710-1738.
48,"capsanthone ((all-E,3R,5'R)-3-hydroxy-a,0-carotene-3,6-dione) from paprika",,"disease.Mol.Aspects of Med.26(6,459-516"
49,"J., Matus,Z., Toth, G., 1996a. Carotenoid composition in the fruits of Capsicum","Capsicum annuum). Chimia 49 (3), 69-71.","Krinsky, N.l., 1963. A relationship between partition coefficients of carotenoids"
50,"annuum cv. Szentesi Kosszarvu during ripening. J. Agric. Food Chem. 44 (3),",,"their functional groups.Anal.Biochem.6,293-302."
51,"annuum cv. Szentesi Kosszarvu during ripening. J. Agric. Food Chem. 44 (3),",711-716.,"Lee, H.S., Castle, W.S., Coates, G.A., 2001. High-performance liquid chromatogra"
52,"J., Molnar, P., Matus,Z., Toth, G., Steck, A., 1996b. Reisolation of carotenoid 3,6",,for the characterization of carotenoids in the new sweet orange (Earlygol
53,poxides from red paprika (Capsicum annuum.Helv.Chim. Acta 79(5,,"grown in Florida, USA. J. Chromatogr. A 913 (1-2), 371-377."
54,435-1443,435-1443,
55,"J., Molnar, P., Matus,Z, Toth, G., Steck, A., Pfander, H.,1998a. Isolation and",,extended ODS high performance liquid chromatography column classificat
56,"characterization of 3,5,6-trihydroxy-carotenoids from petals of Lilium tigrinum",,"Lesellier,E.,West,C.Tchapla,A.,2006.Classification of special octadecyl-bon"
57,"Chromatographia 48(1-2,27-31.","Chromatographia 48(1-2,27-31.","phases by the carotenoid test.J.Chromatogr.A 1111(1,62-70"
58,"carotenoids with 3,5,6-trihydroxy-5,6-dihydro--end groups from red paprika",,"Lesellier,E.,2012.Extension of the carotenoid test to superficially porous Cs"
59,"n annuum.Helv.Chim.Acta 817,1233-1241",,"bonded phases, aromatic ligand types and new classical Ci: bonded phase"
60,"1., Molnar, P., Matus, Z., Toth, G., Steck, A., Pfander, H., 1998c. Partial synthesis",,"Chromatogr.A 1266,34-42"
61,"and characterization of capsokarpoxanthins and 3,6-epoxycapsanthins. Helv.",,"Marki-Fischer, E., Eugster, C.H., 1985. Karpoxanthin and 6-epikarpoxanthin. He"
62,"Chim.Acta 817,1242-1253","Chim.Acta 817,1242-1253","Chim.Acta 68(6),1704-1707."
63,"J.Matus,Z.,Molnar,P.Toth,G.2001a.Separation and identification of",,"Matsuno, T., Tani,Y., Maoka, T., Matsuo, K., Komori, T., 1986. Isolation and struct"
64,carotenoids from different coloured paprika(Capsicum annuum by reversed,,elucidation of cucurbitaxanthin A and B from pumpkin Cucurbita-Maxima
65,phase high-performance liquid chromatography. Eur. Food Res. Technol. 213,,"Matus,Z.,Ohmacht,R.,1990.Selectivity of some aromatic-compounds and"
66,4-5.301-305,4-5.301-305,"Matus,Z.,Ohmacht,R.,1990.Selectivity of some aromatic-compounds and"
67,"J., Molnar, P., Matus, Z., Toth, G., 2001b. Carotenoid composition in the fruits of",,carotenoids on Cs packings made with different endcapping procedures.
68,biosynthesis of carotenoids in red paprika. J. Agric. Food Chem. 49 (3).,,"Matus, Z., Deli, J., Szabolcs, J., 1991. Carotenoid composition of yellow pepper dur"
69,1517-1523.,1517-1523.,"ripening-isolation of -cryptoxanthin5,6-epoxide.J.Agric.Food Chem.39"
70,"J., Osz, E., Molnar, P., Zsila, F., Simonyi, M., Toth, G., 2001c. Reduction of",,1907-1914.
71,"capsorubin and cryptocapsin. Helv. Chim. Acta 84 (12), 3810-3817.",,"Separation of structural, geometrical and optical isomers of epoxycaroteng"
72,"eduction of capsanthol-3-ones (=3,6-dihydroxy-,k-caroten-3-ones) by",,"using triacontyl-bonded stationary phases. J. Sep. Sci. 32 (11), 1838-1848."
73,"complex hydrides.Helv.Chim.Acta 841),263-270.",,"Molnar P., Deli, J., Matus,Z., Toth, G., Steck, A.,Pfander,H., 1997.Partial synthesis"
74,"J.,Molnar,P.,Osz,E.,Toth,G.,Zsila,F.,2004.Epimerisation of lutein to 3-",,characterization of the mono-and diepoxides of -cryptoxanthin.Helv.Cl
75,"J.,Molnar,P.,Osz,E.,Toth,G.,Zsila,F.,2004.Epimerisation of lutein to 3-",,"Acta 80(1,221-229."
