,0,1,2,3
0,Common Names,,,nb Moisture Scientific Names
1,,,%,
2,Vegetables-PNG,,,
3,Pit pit,6,87,Saccharum edule
4,Aupa,6,90,Amaranthus tricolor
5,Tulip,6,74,Gnetum gnemon
6,Pumpkin Tips,6,89,Curcurbita moschata
7,Aibika,6,85,Hibiscus manihot
8,Fruits-PNG,,,
9,Banana,6,72,Musa spp.
10,Guavas,6,84,Psidium guajava
11,Kwanbi figs,6,89,Ficus spp.
12,Insects & Animal Products -PNG,,,
13,Sago grubs,6,64,
14,Miscellaneous-PNG,,,
15,Coconut,6,70,Cocus nucifera
16,Breadfruit seeds,6,59,Artocarpus altilis
17,Sago,6,41,Metrolyxon sagu
18,Sago pancakes,6,35,
