,0,1,2,3,4,5,6,7,8,9,10,11
0,Growing location,Amount,Range,,,,,Average content (mg/kg),Average content (mg/kg),,,
1,,,Total,Total,Lutein,B-Carotene,Chlorophyll,Total,Total,Lutein,-Carotene,Chlorophyll
2,,,phenolics,phytosterol,(mg/kg),(mg/kg),(mg/kg),phenolics,phytosterol,mg/kg),mg/kg,(mg/kg)
3,,,mg/100g,(mg/100g,,,,mg/100g,mg/100g,,,
4,The upper Yangtze River,84,12-98,439-1080,28-352,1.4-6.7,0.9-28.1,43,785,140,2.4,5.0
5,Sichuan,43,29-97,439-1040,28-352,2.0-6.7,0.9-28.1,58,807,162,2.8,4.2
6,Guizhou,12,15-41,713-1080,61-131,1.9-3.0,0.9-4.0,22,783,81,2.1,1.9
7,Chongqing,11,12-32,464-933,61-255,2.0-2.5,2.8-13.3,26,796,78,2.2,6.9
8,Yunnan,11,38-98,543-849,61-255,1.4-2.7,1.2-17.7,60,714,120,1.8,5.0
9,Guangxi,6,33-62,507-1010,138-313,1.9-3.3,2.8-19.1,43,705,211,2.4,9.5
10,Shanxi,2,41-56,872-938,113-258,2.8-3.5,1.4-4.1,48,906,186,3.2,2.7
11,The middle Yangtze River,78,9-104,480-1020,33-338,1.6-6.4,1.0-51.0,35,863,106,2.8,13.0
12,Hubei,35,30-104,480-1020,45-338,1.6-6.4,2.049.2,49,856,161,3.2,15.5
13,Hunan,18,22-74,619-990,40-212,1.8-5.0,1.0-42.9,36,858,88,2.5,10.1
14,Jiangxi,9,9-42,819-987,33-101,2.03.2,1.6-20.7,28,910,70,2.4,9.7
15,Henan,16,18-38,585-981,57-171,2.04.9,5.051.0,26,831,105,2.9,16.7
16,The lower Yangtze River,41,16-47,432-1190,36-139,1.9-3.5,2.2-19.6,29,830,67,2.3,6.6
17,Anhui,30,16-47,432-1190,46-139,1.9-3.5,2.2-19.6,32,714,77,2.4,7.9
18,Jiangsu,4,17-31,604-788,36-83,2.03.0,3.49.2,24,714,60,2.4,5.6
19,Shanghai,7,21-38,812-888,49-106,2.0-3.0,3.0-13.7,31,851,64,2.2,6.3
