,0,1,2,3
0,No.,Name of dried salted fish,aBiogenic amine index,bQuality index
1,,,Put+Cad+His+Tyr,Put+Cad+His/1+Spd+Spm
2,1,Blackeye thicklip (Hemigymnus melapterus),822,139
3,2,Blackeye thicklip(H.melapterus,276,13.6
4,3,Blackeye thicklip (H.melapterus),320,27.8
5,4,Catfish (Arius thalassinus),39.4,1.54
6,5,Catfish (Heteropneustes sp.),49.0,3.00
7,6,Catfish (Heteropneustes sp.),22.9,1.43
8,7,Catfish (Heteropneustes sp.),45.0,2.21
9,8,Cownose ray/pari burung(Rhinoptera javanica,39.1,8.33
10,9,Gelama (Johnieops sina),35.6,1.03
11,10,Golden snapper(Lutjanus johnii),92.8,16.1
12,11,Golden snapper (L.johnii),149,18.0
13,12,Golden snapper (L. johnii),76.4,10.0
14,13,Golden snapper (L.johnii,229,8.87
15,14,Hardtail/cincaru(Megalaspis cordyla),140,3.93
16,15,Hardtail/cincaru(M.cordyla,141,20.5
17,16,Hardtail/cincaru(M.cordyla),146,11.1
18,17,Indian mackerel(Rastrelliger kanagurta),209,11.9
19,18,Indian mackerel (R. kanagurta),167,9.37
20,19,Indo Pacific mackerel/tengiri (Scomberomorus guttatus),885,82.3
21,20,Indo Pacific mackerel/tengiri (S.guttatus,1020,86.5
22,21,Indo Pacific mackerel/tengiri (S.guttatus,1240,266
23,22,Indo Pacific mackerel/tengiri (S.guttatus),1880,181
24,23,Indo Pacific mackerel/tengiri (S.guttatus),1740,112
25,24,Moonfish/ikan kapak(Mene maculate),22.3,0.80
26,25,Queenfish/talang (Scombroides commersonnianus),90.5,4.15
27,26,Sepat(Trichogaster trichopterus),117,6.50
28,27,Sepat (T.trichopterus),139,9.96
29,28,Sepat T.trichopterus,28.9,1.19
30,29,Sepat (T.trichopterus),96.1,12.5
31,30,Silver Jewfish (Johnius belangerii),91.2,12.5
32,31,Silver Jewish Ibelangerii,257,9.89
33,32,Threadfin/senangin(Eleutheronema tetradactylum),374,41.8
34,33,Threadfin/senangin(E.tetradactylum),295,19.5
