,0,1,2,3,4,5,6,7,8,9
0,FAA,Taste,Muscle,,,,Hepatopancreas,,,
1,,,24%,16%0,12%,8%,24%0,16%,12%0,8%
2,Asp,Umami (+),0.170.04,0.270.18,0.130.06,0.150.13,2.46  0.65a,1.84  0.11a,1.72  0.35a,0.92  0.35b
3,Glu,Umami (+),4.350.91,5.65  1.8,6.591.16,6.341.27,16.64  2.22a,23.29  1.34b,16.31  0.67b,41.33 
4,,,,,,,,,,8.24b
5,Asn,Tasteless,1.00  0.23ab,1.360.41,0.74  0.22b,0.56  0.14b,2.57  0.37ab,3.570.38a,1.88  0.66b,1.84  0.87b
6,Ser,Sweet (+),0.84  0.14b,1.23  0.1b,1.42  0.56b,2.68  0.30a,6.73  1.33b,9.33  1.25a,4.81  1.41b,7.05 0.1b
7,His,Bitter(,2.32  0.46b,3.7  1.13a,2.23  0.46b,1.73  0.44b,1.161.23,1.8  1.32,0.930.74,2.03  0.32
8,Gly,Sweet (+),110.74,124.85 ,103.99 ,99.72 ,25.472.06,18.31  1.57b,9.791.08,25.42 
9,,,7.31ab,8.16a,14.87ab,15.75b,,,,1.63a
10,Thr,Sweet (+),3.22  0.6,3.850.76,4.580.75,4.360.75,6.251.43,6.270.98,4.081.43,4.51  1.18
11,Arg,Bitter/sweet (+),175.15,158.31 ,190.48 ,211.63 ,79.35 ,67.45 ,45.83  6.74b,72.64 
12,,,16.67ab,18.71b,37.6ab,3.07a,17.92a,12.51ab,,7.46a
13,Ala,Sweet (+),13.92  2.66b,23.28  5.36a,20.01  2.42ab,16.5  0.53b,20.24 ,24.872.64a,11.17  2.2c,14.78 
14,,,,,,,5.88ab,,,1.39bc
15,Tyr,Bitter(-,1.430.26a,0.97  0.05b,0.78 0.1bc,0.520.03,12.840.9a,11.331.18a,7.95  0.55b,5.91  2.54b
16,Cys-,Tasteless,0.27  0.15,0.25  0.09,0.160.09,0.14 0.01,0.69  0.31,1.070.61,0.56  0.2,0.76  0.21
17,s,,,,,,,,,
18,Val,Sweet/bitter (-),9.84  1.38ab,7.63  0.98b,9.42  1.67b,12.2  0.78a,7.68  0.31,8.330.77,6.79  1.67,6.670.49
19,Met,Bitter/sweet/,2.740.57,2.63  0.57,3.01  0.79,2.12 0.2,8.59 0.05a,8.13  0.84a,5.61  0.34b,4.66  0.72b
20,,sulfurous (-),,,,,,,,
21,Trp,Bitter-),0.07  0.06,0.13  0.15,0.31  0.24,0.34  0.04,0.66  0.63,0.43 0.16,0.110.11,0.20.1
22,Phe,Bitter(-,1.16  0.23a,0.99  0.11a,0.89  0.1a,0.62  0.01b,9.61  1.01ab,10.03 2.01a,6.89  0.43bc,6 1.79c
23,Ile,Bitter (,1.53 0.43a,1.690.59,1.15  0.23ab,0.72  0.08b,7.53 1.65a,6.74  1.1ab,4.63  0.67bc,4.090.94
24,Leu,Bitter(-,2.93  0.66a,3.07  0.58a,1.98  0.27b,1.28  0.12b,25.013.45,28.25  2.48a,17.15  2.11b,16.81 
25,,,,,,,,,,1.68b
26,Lys,Sweet/bitter (-,4.08  0.22,4.61  0.28,4.61  0.37,4.330.56,32.53  0.6a,33.09  5.98a,20  0.45b,20.27 
27,,,,,,,,,,3.74b
28,Pro,Sweet/bitter (+),96.2  5.78a,94.67  6.41a,94.02  9.99a,28.64  4.63b,22.9  3.15,23.864.94,19.650.04,16.21  5.14
29,EAA,,25.582.5,24.6 0.8,25.96  1.51,25.98  1.84,97.865.51,101.26 ,65.27  6.69b,63.21 
30,,,,,,,,13.11a,,9.53b
31,TAA,,440.51 ,457.38,456.36 ,400.56 ,301.67,301.97,193.69 ,262.87 
32,,,12.36ab,12.43a,37.77a,16.92b,33.55a,12.27a,21.59b,0.6a
