,0,1,2,3,4,5,6,7,8,9,10
0,,,STFC2010,,STFC2015,,,Overall difference vs.STFC2010,% to,STFC2015/STFC2010,pa
1,,unit,,,,,,,STFC 2010,(%),
2,,,Mean,SD,Mean,SD,,,,,
3,Energy,kJ,7794,2377,7874,2405,80,,1.0,101.0,**
4,Energy,kcal,1863,568,1882,575,19,,1.0,101.0,**
5,Protein,g,68.5,23.5,70.0,24.1,1.5,,2.2,102.2,**
6,Fat,g,56.3,24.3,57.6,24.9,1.3,1.3,2.3,102.3,**
7,Saturated fatty acid,g,19.32,7.67,16.97,8.46,1.58,1.58,10.3,110.3,**
8,Monounsaturated fatty acid,g,19.32,9.48,20.91,10.24,1.59,1.59,8.2,108.2,**
9,n-6 fatty acid,,9.50,4.78,10.13,4.98,0.63,0.63,6.6,106.6,**
10,n-3 fatty acid,,2.19,1.47,2.38,1.66,0.19,0.19,8.7,108.7,**
11,Cholesterol,mg,312,186,314,187,2,,0.6,100.6,**
12,Carbohydrate,g,253.8,82.7,254.0,83.0,0.2,0.2,0.1,100.1,NS
13,Total dietary fibre,g,14.3,6.6,14.2,6.5,-0.1,-0.1,-0.7,99.3,**
14,Water-soluble dietary fibre,g,3.3,1.7,3.3,1.7,0,,0.0,100.0,**
15,Water-insoluble dietary fibre,g,10.4,4.9,10.4,4.8,0,,0.0,100.0,**
16,Vitamin A,ugREb,519,748,549,1079,30,,5.8,105.8,**
17,Vitamin D,g,7.5,8.6,7.1,8.4,0.4,0.4,5.3,94.7,**
18,Vitamin E,mg,6.4,3.2,6.5,3.3,0.1,0.1,1.6,101.6,**
19,Vitamin K,g,227,175,230,177,3,,1.3,101.3,**
20,Vitamin B1,mg,0.85,0.39,0.93,0.45,0.08,0.08,9.4,109.4,**
21,Vitamin B2,mg,1.14,0.51,1.16,0.51,0.02,0.02,1.8,101.8,**
22,Niacin,mg,14.4,7.1,15.8,7.7,1.4,1.4,9.7,109.7,**
23,Vitamin B6,mg,1.11,0.48,1.18,0.51,0.07,0.07,6.3,106.3,**
24,Vitamin B12,g,6.0,6.6,6.3,6.9,0.3,0.3,5.0,105.0,**
25,Folate,g,278,146,289,161,11,,4.0,103.1,**
26,Pantothenic acid,mg,5.43,2.02,5.6,2.13,0.17,0.17,3.1,103.1,**
27,Vitamin C,mg,90,69,96,73,79,,6.7,102.1,**
28,Sodium,mg,3784,1543,3863,1567,79,,2.1,102.1,**
29,Sodium (salt equivalent) c,g,9.6,3.9,9.8,4.0,0.2,0.2,2.1,102.1,**
30,Potassium,mg,2230,894,2316,920,86,,3.9,103.9,**
31,Calcium,mg,506,259,502,255,-4,-4,0.8,99.2,**
32,Magnesium,mg,239,92,264,111,25,25,10.5,110.5,**
33,Phosphate,mg,977,340,998,348,21,,2.1,102.1,**
34,Iron,mg,7.5,3.1,7.4,3.0,-0.1,-0.1,1.3,98.7,**
35,Zinc,mg,7.9,2.8,8.1,3.0,0.2,0.2,2.5,102.5,**
36,Copper,mg,1.12,0.42,1.13,0.43,0.01,0.01,0.9,100.9,**
