,0,1,2,3,4,5,6,7
0,Food,Fata(%),Season(months),Composite samples,Composite samples,,MeanbSD,
1,,,,Unitsc,Vitamin D,250HD3,Vitamin D,250HD3
2,Milk(semi-skimmed,1.5,Feb-April,11,4.1,3.8*,4.6  1.5a,4.2  0.3a
3,Milk(semi-skimmed),1.5,May-July,14,6.6,4.4*,,
4,Milk(semi-skimmed),1.5,Aug-Oct,12,4.9,4.5*,,
5,Milk (semi-skimmed),1.5,Nov-Jan,12,2.9,4.0,,
6,Milk(whole),3.5,Feb-April,11,7.7,6.3,9.2  3.0a,7.5  1.3a
7,Milk(whole,3.5,May-July,14,13.5,8.3,,
8,Milk(whole,3.5,Aug-Oct,12,8.9,8.9,,
9,Milk,13.0,Feb-April,9,26.3,20.2,44  19a,276b
10,Cream(coffee),13.0,May-July,12,63.7,31.3,,
11,Cream(coffee),13.0,Aug-Oct,11,43.5,28.2*,,
12,Cream(coffee),9.0,Nov-Jan,12,21.1,15.7,,
13,Cream (whipping,38.0,Feb-April,11,62.3,47.6,944b,5910c
14,Cream(whipping,38.0,May-July,14,152,70.3,,
15,Cream(whipping,38.0,Aug-Oct,12,95.9,64.2,,
16,Cream(whipping),38.0,Nov-Jan,12,66.6,55.1,,
17,Butter,80.0,Feb-April,11,135,81.0,19695c,9618d
18,Butter,80.0,May-July,8,177,102,,
19,Butter,80.0,Aug-Oct,12,177,119,,
20,Butter,80.0,Nov-Jan,11,137,81.5,,
21,"Milk whole,organic",3.5,Feb-April,10,3.1*,3.6*,7.6  7.5a,5.72.2a
22,"Milk(whole,organic",3.5,May-July,11,18.6,8.1,,
23,"Milk whole,organic)",3.5,Aug-Oct,11,6.2,7.0,,
24,Milk wholeorganic,3.5,Nov-Jan,12,2.6,4.0,,
